"Hash","Path","Size","Heading"
"30570F11C9691708AFC3B1BDA6FB793743BC713AB5EB585054F0272A9257DA1F","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\network-interconnect\gotchas.md","5532","# CNI Gotchas & Troubleshooting"
"30570F11C9691708AFC3B1BDA6FB793743BC713AB5EB585054F0272A9257DA1F","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\cloudflare\references\network-interconnect\gotchas.md","5532","# CNI Gotchas & Troubleshooting"
"306B7D545FF5F149C0248064CB4BF41BAD5B53508A0D7D54BB8EA58DDB3E05A3","C:\Users\OEM\Projects\context\.codex\plans\session-brain-freshness-ralplan-20260415.md","14406","# Session Brain Freshness RALPLAN"
"309A6F0CB8309AC85DC17E314350BCECCFFE7FB9D4199718D219F4418F98B237","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\skills\gstack\setup-deploy\SKILL.md","24150","## Preamble (run first)"
"309A6F0CB8309AC85DC17E314350BCECCFFE7FB9D4199718D219F4418F98B237","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\skills\gstack\setup-deploy\SKILL.md","24150","## Preamble (run first)"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\feat-architecture-truth\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-access-layer-quality\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-compiler-truth-production\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-memory-hygiene\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-selective-gbrain-prd\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\fix-powershell-cmdlet-prefixes\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\context.omx-worktrees\plan-munin-production-prd\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30C9D7FCEB1652CA7E2CD528BA5A15CA0D50C44BC5DFBF34DED732A00E538E46","C:\Users\OEM\Projects\munin-memory\tests\fixtures\replay_eval\dev_public\open-loop-003.json","479","{"
"30F4CED0AEF2DB5B182416CA8D918BFBF0F48E7F8DA387BFC0322C73F466CB5B","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\create-native-template\SKILL.md","2162","# Create Native Template"
"310EDAFB83EC2923804F7B08B4A923CB175D8B95CAA9543CFB427C27B7855226","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\netlify\skills\netlify-blobs\SKILL.md","2756","# Netlify Blobs"
"31449F728680494940B9C27B1394827E77E11CA691B11C22A0ADEC7541C3FF2B","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\plans\golden-doodling-hedgehog.md","7336","# PeakFlow ""Share & Earn"" Referral System"
"31449F728680494940B9C27B1394827E77E11CA691B11C22A0ADEC7541C3FF2B","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\plans\golden-doodling-hedgehog.md","7336","# PeakFlow ""Share & Earn"" Referral System"
"3149C3EE371B5DBF3A84DAC7D5BB42C4C6553762480741F6D2808E4CA20FD932","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\durable-objects\references\workers.md","7543","# Cloudflare Workers Best Practices"
"3149C3EE371B5DBF3A84DAC7D5BB42C4C6553762480741F6D2808E4CA20FD932","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\durable-objects\references\workers.md","7543","# Cloudflare Workers Best Practices"
"31DAE06322F9C336DFA19952D5496DB0ABE0FE427587031CFE857634F1521E36","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\skills\_disabled\harden\SKILL.md","9403","## Assess Hardening Needs"
"31DAE06322F9C336DFA19952D5496DB0ABE0FE427587031CFE857634F1521E36","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\skills\_disabled\harden\SKILL.md","9403","## Assess Hardening Needs"
"3225CE90248F9BE86C216FF356D7923031EAD701980F3077BD1A1B4C39736F5E","C:\Users\OEM\.gstack\projects\Projects\OEM-feat-bind-munin-binary-test-plan-20260418-141754.md","2289","# Test Plan"
"327C845B3AAEB41893C41EBFA157D05B32D976680140FF9DD03CCF1CF933C3B8","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\.system\openai-docs\references\gpt-5p4-prompting-guide.md","18469","# GPT-5.4 prompting upgrade guide"
"327C845B3AAEB41893C41EBFA157D05B32D976680140FF9DD03CCF1CF933C3B8","C:\Users\OEM\Projects\context\.codex\skills\.system\openai-docs\references\gpt-5p4-prompting-guide.md","18469","# GPT-5.4 prompting upgrade guide"
"32B4F97CE71E65C983B1EB3CC51F7E9409AF6A07E8ACC95B8C34D792AB412902","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.claude\rules\rust-patterns.md","7020","# Rust Patterns ??? RTK Development Rules"
"32D3A1F621CEC601D79ED9CC112844AFFB63FF64A1C6CADEEF9459BEBA597DAA","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\workers-best-practices\references\rules.md","16483","# Workers Best Practices ??? Rules"
"32D3A1F621CEC601D79ED9CC112844AFFB63FF64A1C6CADEEF9459BEBA597DAA","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\workers-best-practices\references\rules.md","16483","# Workers Best Practices ??? Rules"
"32E1ADE699627F0271EE0988EC7516D9A0F9C5A4BA512B30366AB47790D6AE21","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\api\README.md","2381","# Cloudflare API Integration"
"32E1ADE699627F0271EE0988EC7516D9A0F9C5A4BA512B30366AB47790D6AE21","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\cloudflare\references\api\README.md","2381","# Cloudflare API Integration"
"3342191EB934B103D90C4EBF87EDD2C62CCE048E919F9BF6E8A3C8222FFA6197","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\pages-functions\gotchas.md","3842","# Gotchas & Debugging"
"3342191EB934B103D90C4EBF87EDD2C62CCE048E919F9BF6E8A3C8222FFA6197","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\cloudflare\references\pages-functions\gotchas.md","3842","# Gotchas & Debugging"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\feat-architecture-truth\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-access-layer-quality\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-compiler-truth-production\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-memory-hygiene\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-selective-gbrain-prd\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\fix-powershell-cmdlet-prefixes\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"335AC2376DD3F91C8DF20F281BCE6647CC65A84FAC7A0FA7B84BBD8D75731D5A","C:\Users\OEM\Projects\context.omx-worktrees\plan-munin-production-prd\docs\benchmarks\phase-2-truth.md","2451","# Phase 2 Benchmark Truth"
"33F859E246981027E2164CDFC0799AD5324F067B302F3D4A53818BBD8CD6CA39","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\hugging-face\skills\llm-trainer\SKILL.md","27929","# TRL Training on Hugging Face Jobs"
"3489DF1824186D879B5E5B1DCB516999B823A729CC065CC27788D0038C183DEE","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\plugin-dev\skills\plugin-structure\examples\advanced-plugin.md","18746","# Advanced Plugin Example"
"3489DF1824186D879B5E5B1DCB516999B823A729CC065CC27788D0038C183DEE","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\plugin-dev\skills\plugin-structure\examples\advanced-plugin.md","18746","# Advanced Plugin Example"
"34ABAA08AC641EE840785228F9B1AE17F1ECDA5FB8010AD7B86F2310BECB200E","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-compiler-truth-production\hooks\README.md","596","# Hook Assets"
"34ABAA08AC641EE840785228F9B1AE17F1ECDA5FB8010AD7B86F2310BECB200E","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-selective-gbrain-prd\hooks\README.md","596","# Hook Assets"
"34ABAA08AC641EE840785228F9B1AE17F1ECDA5FB8010AD7B86F2310BECB200E","C:\Users\OEM\Projects\context.omx-worktrees\plan-munin-production-prd\hooks\README.md","596","# Hook Assets"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\feat-architecture-truth\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-access-layer-quality\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-compiler-truth-production\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-memory-hygiene\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-selective-gbrain-prd\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\fix-powershell-cmdlet-prefixes\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\context.omx-worktrees\plan-munin-production-prd\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34B6FA30CF60475DD3A9B72827A185CD23913AD272FE51CF9E553357BC5F4B36","C:\Users\OEM\Projects\munin-memory\tests\fixtures\replay_eval\dev_public\blocker-004.json","575","{"
"34C2E198F4378E86E4877690A3C6CDE11CA2B0ECEA9AF80E38365EF774A7EAA4","C:\Users\OEM\Projects\munin-site\.firecrawl\eag\content\munin.sitesorted.co.nz\content.md","19385","# Your agents should know    what to do next."
"34D9EDF3B72F353ECB53E55088DF8A1A64C34683614192C5DB4CCC99E195DB34","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\vercel\agents\deployment-expert.md","12307","## Deployment Failure Diagnostic Tree"
"34D9EDF3B72F353ECB53E55088DF8A1A64C34683614192C5DB4CCC99E195DB34","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\vercel\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\agents\deployment-expert.md","12307","## Deployment Failure Diagnostic Tree"
"34E6CCBBF33E5BACF347677E5FA3BA312B6AC60EEF18C8CC2F6DD8F810A07609","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\create-native-template\create-native-template\variants\tradies\motion-manifests\architectural-premium.motion.json","2122","{"
"34E6CCBBF33E5BACF347677E5FA3BA312B6AC60EEF18C8CC2F6DD8F810A07609","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\create-native-template\variants\tradies\motion-manifests\architectural-premium.motion.json","2122","{"
"34E7AC657BA8B3A254906F48217568E2A95966FAE540E8783DC91200F1541DD6","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\skills\videoclone\prompts\content-extraction.md","3505","# Content Extraction ??? Subagent Prompt"
"34E7AC657BA8B3A254906F48217568E2A95966FAE540E8783DC91200F1541DD6","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\videoclone\prompts\content-extraction.md","3505","# Content Extraction ??? Subagent Prompt"
"34E7AC657BA8B3A254906F48217568E2A95966FAE540E8783DC91200F1541DD6","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\skills\videoclone\prompts\content-extraction.md","3505","# Content Extraction ??? Subagent Prompt"
"34E7AC657BA8B3A254906F48217568E2A95966FAE540E8783DC91200F1541DD6","C:\Users\OEM\Projects\context\.codex\skills\videoclone\prompts\content-extraction.md","3505","# Content Extraction ??? Subagent Prompt"
"3555DC0097D3B5D0614321DCD2E716B28DBE1E7DFEE72CE6CBE8BB21398A1487","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\.tmp\plugins\plugins\cloudflare\skills\cloudflare\references\vectorize\configuration.md","1986","# Vectorize Configuration"
"3555DC0097D3B5D0614321DCD2E716B28DBE1E7DFEE72CE6CBE8BB21398A1487","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\plugins\cache\openai-curated\cloudflare\fb0a18376bcd9f2604047fbe7459ec5aed70c64b\skills\cloudflare\references\vectorize\configuration.md","1986","# Vectorize Configuration"
"355E298538D22E2097B8ADC527A30A57ACDFC12EF81E7468C344B803739F2ABE","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\skills\plan-ceo-review\SKILL.md","38306","## Preamble (run first)"
"355E298538D22E2097B8ADC527A30A57ACDFC12EF81E7468C344B803739F2ABE","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\plan-ceo-review\SKILL.md","38306","## Preamble (run first)"
"355E298538D22E2097B8ADC527A30A57ACDFC12EF81E7468C344B803739F2ABE","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\skills\plan-ceo-review\SKILL.md","38306","## Preamble (run first)"
"355E298538D22E2097B8ADC527A30A57ACDFC12EF81E7468C344B803739F2ABE","C:\Users\OEM\Projects\context\.codex\skills\plan-ceo-review\SKILL.md","38306","## Preamble (run first)"
"357575BC88A373AC74BDD0C9677CB69E2D5F40F3184C45F6FBDC56CD258EEDD0","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\README.md","6397","# Agent SDK Development Plugin"
"357575BC88A373AC74BDD0C9677CB69E2D5F40F3184C45F6FBDC56CD258EEDD0","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\agent-sdk-dev\README.md","6397","# Agent SDK Development Plugin"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\feat-architecture-truth\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-access-layer-quality\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-compiler-truth-production\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-memory-hygiene\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\feat-munin-selective-gbrain-prd\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\fix-powershell-cmdlet-prefixes\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\context.omx-worktrees\plan-munin-production-prd\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35A80711ADCDAA2ED97D787772DE058958E26156D33E9C47722DCDC50CDBBBFC","C:\Users\OEM\Projects\munin-memory\tests\fixtures\replay_eval\dev_public\next-action-002.json","525","{"
"35B90BFF8223B5FD81907C2B25183C71F07DF4251A5FEC433FF05EB91EC655FB","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\siterecord-eag\siterecord-eag\SKILL.md","43725","# SiteRecord EAG"
"35BAAACD6C13008BA09DF99EC45B78187B0D0DC45811760AD3EB7D8FB5F97F56","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\skills\retro\SKILL.md","24337","## Preamble (run first)"
"35BAAACD6C13008BA09DF99EC45B78187B0D0DC45811760AD3EB7D8FB5F97F56","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\skills\retro\SKILL.md","24337","## Preamble (run first)"
"35BAAACD6C13008BA09DF99EC45B78187B0D0DC45811760AD3EB7D8FB5F97F56","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\skills\retro\SKILL.md","24337","## Preamble (run first)"
"35BAAACD6C13008BA09DF99EC45B78187B0D0DC45811760AD3EB7D8FB5F97F56","C:\Users\OEM\Projects\context\.codex\skills\retro\SKILL.md","24337","## Preamble (run first)"
"35EA11D43D8462F7A281F9BECD99E69FE1CDD9D80B4024CEF7092A03F0F73CA1","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\plugin-dev\skills\agent-development\references\agent-creation-system-prompt.md","8879","# Agent Creation System Prompt"
"35EA11D43D8462F7A281F9BECD99E69FE1CDD9D80B4024CEF7092A03F0F73CA1","C:\Users\OEM\Projects\context\.codex\memories\claude-mirror\.claude\plugins\marketplaces\claude-plugins-official\plugins\plugin-dev\skills\agent-development\references\agent-creation-system-prompt.md","8879","# Agent Creation System Prompt"
"3602323CC163587AA232F039512E8C30946985DDB8ED4630AB49F6A8A205538D","C:\Users\OEM\Projects\context\.codex\skills\plan\SKILL.md","19382","### Mode Selection"
"363432BCDC2FC755495E82645895F3582EC0523F7C14DDFE0CAD71191F307803","C:\Users\OEM\Projects\context.omx-worktrees\launch-detached\.codex-omx2\memories\claude-mirror\.claude\plans\refactored-questing-adleman.md","8153","# Plan: Rebuild First AML Homepage ??? Faithful spektr.com Clone"
